id_cliente;cluster;nombre_segmento;recencia;frecuencia;monto
3154;1;En Riesgo / Inactivos;73;9;1005.76
3155;0;Leales / Frecuentes;226;5;373.1
3156;0;Leales / Frecuentes;163;4;262.06
3157;0;Leales / Frecuentes;29;4;147.1
3158;2;Campeones / VIP;46;9;250.28
3159;0;Leales / Frecuentes;183;6;79.4
3160;3;Nuevos / Esporádicos;411;4;106.1
3161;0;Leales / Frecuentes;28;4;130.9
3162;3;Nuevos / Esporádicos;384;2;57.699999999999996
3163;1;En Riesgo / Inactivos;2;12;619.565
3164;2;Campeones / VIP;25;10;357.9
3165;0;Leales / Frecuentes;228;4;70.77499999999999
3166;2;Campeones / VIP;17;11;213.4
3167;3;Nuevos / Esporádicos;660;1;75.6
3168;3;Nuevos / Esporádicos;404;4;297.0
3169;2;Campeones / VIP;143;8;482.4
3170;0;Leales / Frecuentes;24;2;49.6
3171;2;Campeones / VIP;7;6;300.3
3172;2;Campeones / VIP;16;11;545.9
3173;0;Leales / Frecuentes;207;2;141.2
3174;2;Campeones / VIP;180;8;356.4
3175;0;Leales / Frecuentes;128;7;217.8
3176;0;Leales / Frecuentes;35;4;75.1
3177;0;Leales / Frecuentes;50;7;196.5
3178;3;Nuevos / Esporádicos;378;2;131.3
3179;0;Leales / Frecuentes;83;4;78.84
3180;2;Campeones / VIP;15;9;514.8
3181;1;En Riesgo / Inactivos;27;6;936.0999999999999
3182;2;Campeones / VIP;51;11;414.4
3183;3;Nuevos / Esporádicos;379;2;10.8
3184;1;En Riesgo / Inactivos;15;11;715.82
3185;2;Campeones / VIP;48;14;299.304
3186;1;En Riesgo / Inactivos;38;14;524.8
3187;0;Leales / Frecuentes;167;3;95.4
3188;1;En Riesgo / Inactivos;8;16;443.82
3189;2;Campeones / VIP;71;10;468.2
3190;3;Nuevos / Esporádicos;375;2;396.22
3191;1;En Riesgo / Inactivos;34;14;876.3
3192;0;Leales / Frecuentes;120;3;39.8
3193;3;Nuevos / Esporádicos;419;2;59.7
3194;0;Leales / Frecuentes;72;5;137.1
3195;0;Leales / Frecuentes;12;6;152.9
3196;2;Campeones / VIP;18;6;307.2
3197;0;Leales / Frecuentes;114;5;87.1
3198;0;Leales / Frecuentes;146;2;35.3
3199;0;Leales / Frecuentes;234;4;99.5
3200;2;Campeones / VIP;16;10;411.3
3201;3;Nuevos / Esporádicos;542;2;28.299999999999997
3202;3;Nuevos / Esporádicos;280;2;20.1
3203;0;Leales / Frecuentes;112;4;185.3
3204;2;Campeones / VIP;43;10;310.09000000000003
3205;3;Nuevos / Esporádicos;659;1;14.9
3206;0;Leales / Frecuentes;248;5;446.0
3207;2;Campeones / VIP;47;7;316.9
3208;2;Campeones / VIP;47;7;379.47
3209;2;Campeones / VIP;111;11;186.908
3210;0;Leales / Frecuentes;233;5;107.1
3211;2;Campeones / VIP;46;8;340.1
3212;1;En Riesgo / Inactivos;136;14;518.305
3213;2;Campeones / VIP;26;12;504.03
3214;2;Campeones / VIP;130;10;377.01
3215;0;Leales / Frecuentes;166;2;72.8
3216;2;Campeones / VIP;138;8;253.8
3217;0;Leales / Frecuentes;53;6;215.7
3218;3;Nuevos / Esporádicos;548;3;56.10000000000001
3219;2;Campeones / VIP;113;11;468.01
3220;2;Campeones / VIP;21;4;437.0
3221;0;Leales / Frecuentes;15;6;262.8
3222;0;Leales / Frecuentes;284;5;143.4
3223;2;Campeones / VIP;90;8;325.8
3224;0;Leales / Frecuentes;171;4;52.1
3225;3;Nuevos / Esporádicos;659;1;32.5
3226;2;Campeones / VIP;109;9;299.5
3227;0;Leales / Frecuentes;29;2;51.699999999999996
3228;2;Campeones / VIP;31;11;333.4
3229;0;Leales / Frecuentes;79;4;90.7
3230;2;Campeones / VIP;25;7;625.0
3231;0;Leales / Frecuentes;276;5;354.49999999999994
3232;2;Campeones / VIP;34;9;363.2
3233;0;Leales / Frecuentes;76;4;73.4
3234;0;Leales / Frecuentes;177;4;208.5
3235;3;Nuevos / Esporádicos;488;2;125.49999999999999
3236;2;Campeones / VIP;141;10;333.0
3237;2;Campeones / VIP;241;9;264.59999999999997
3238;3;Nuevos / Esporádicos;320;3;95.9
3239;0;Leales / Frecuentes;92;3;89.1
3240;1;En Riesgo / Inactivos;7;15;654.28
3241;2;Campeones / VIP;46;10;430.09999999999997
3242;2;Campeones / VIP;29;14;417.8
3243;3;Nuevos / Esporádicos;309;3;49.0
3244;1;En Riesgo / Inactivos;18;19;1016.92
3245;0;Leales / Frecuentes;52;5;301.8
3246;2;Campeones / VIP;83;8;359.6
3247;3;Nuevos / Esporádicos;658;1;12.9
3248;3;Nuevos / Esporádicos;356;3;85.565
3249;0;Leales / Frecuentes;82;6;125.1
3250;2;Campeones / VIP;171;6;470.90000000000003
3251;0;Leales / Frecuentes;200;2;112.5
3252;2;Campeones / VIP;77;8;210.75
3253;3;Nuevos / Esporádicos;379;3;138.92000000000002
3254;0;Leales / Frecuentes;178;5;262.4
3255;2;Campeones / VIP;69;7;451.61
3256;0;Leales / Frecuentes;178;5;160.0
3257;0;Leales / Frecuentes;244;4;225.9
3258;2;Campeones / VIP;0;8;563.8
3259;0;Leales / Frecuentes;10;4;65.10000000000001
3260;2;Campeones / VIP;60;8;282.5
3261;0;Leales / Frecuentes;216;6;133.5
3262;0;Leales / Frecuentes;23;4;53.6
3263;2;Campeones / VIP;136;10;297.09999999999997
3264;1;En Riesgo / Inactivos;28;21;623.3
3265;2;Campeones / VIP;60;10;500.07
3266;0;Leales / Frecuentes;41;3;24.599999999999998
3267;2;Campeones / VIP;131;6;515.44
3268;2;Campeones / VIP;41;7;277.3
3269;1;En Riesgo / Inactivos;19;10;861.6
3270;0;Leales / Frecuentes;112;5;163.3
3271;0;Leales / Frecuentes;230;6;257.5
3272;2;Campeones / VIP;0;6;371.155
3273;3;Nuevos / Esporádicos;337;6;193.9
3274;3;Nuevos / Esporádicos;361;4;136.1
3275;0;Leales / Frecuentes;221;5;172.976
3276;0;Leales / Frecuentes;70;6;198.1
3277;1;En Riesgo / Inactivos;9;15;753.0999999999999
3278;0;Leales / Frecuentes;131;3;167.4
3279;0;Leales / Frecuentes;57;4;135.3
3280;3;Nuevos / Esporádicos;658;1;23.5
3281;0;Leales / Frecuentes;82;3;177.59999999999997
3282;0;Leales / Frecuentes;95;2;26.4
3283;0;Leales / Frecuentes;170;4;70.4
3284;3;Nuevos / Esporádicos;323;2;28.700000000000003
3285;2;Campeones / VIP;9;9;336.5
3286;0;Leales / Frecuentes;114;5;205.4
3287;1;En Riesgo / Inactivos;28;12;759.93
3288;0;Leales / Frecuentes;44;4;173.0
3289;0;Leales / Frecuentes;104;6;81.0
3290;3;Nuevos / Esporádicos;410;3;144.29999999999998
3291;0;Leales / Frecuentes;9;4;23.0
3292;3;Nuevos / Esporádicos;512;3;107.1
3293;0;Leales / Frecuentes;114;6;121.5
3294;0;Leales / Frecuentes;136;4;86.3
3295;0;Leales / Frecuentes;217;4;168.4
3296;0;Leales / Frecuentes;235;6;186.6
3297;0;Leales / Frecuentes;113;6;205.8
3298;1;En Riesgo / Inactivos;42;15;623.1
3299;3;Nuevos / Esporádicos;657;1;69.4
3300;0;Leales / Frecuentes;27;7;183.77
3301;0;Leales / Frecuentes;7;5;154.1
3302;0;Leales / Frecuentes;143;7;216.2
3303;2;Campeones / VIP;158;10;238.1
3304;0;Leales / Frecuentes;172;3;56.5
3305;2;Campeones / VIP;19;11;401.685
3306;2;Campeones / VIP;272;8;582.5
3307;1;En Riesgo / Inactivos;58;14;619.58
3308;2;Campeones / VIP;62;6;594.0
3309;2;Campeones / VIP;31;5;614.2
3310;0;Leales / Frecuentes;19;6;154.0
3311;2;Campeones / VIP;91;11;346.9
3312;0;Leales / Frecuentes;21;8;169.7
3313;2;Campeones / VIP;43;8;466.05
3314;0;Leales / Frecuentes;101;7;232.1
3315;3;Nuevos / Esporádicos;413;2;23.6
3316;3;Nuevos / Esporádicos;657;1;34.9
3317;0;Leales / Frecuentes;248;5;104.3
3318;0;Leales / Frecuentes;245;4;87.8
3319;2;Campeones / VIP;58;12;247.04
3320;3;Nuevos / Esporádicos;297;4;58.744
3321;0;Leales / Frecuentes;5;7;116.50399999999999
3322;2;Campeones / VIP;79;12;432.344
3323;2;Campeones / VIP;31;7;296.8
3324;2;Campeones / VIP;26;8;306.40000000000003
3325;1;En Riesgo / Inactivos;44;14;673.7
3326;2;Campeones / VIP;111;12;265.0
3327;0;Leales / Frecuentes;13;4;281.0
3328;0;Leales / Frecuentes;256;4;106.6
3329;2;Campeones / VIP;36;16;247.75
3330;0;Leales / Frecuentes;18;2;99.3
3331;2;Campeones / VIP;126;11;475.2
3332;2;Campeones / VIP;148;11;207.2
3333;0;Leales / Frecuentes;123;8;178.4
3334;2;Campeones / VIP;26;13;425.5
3335;0;Leales / Frecuentes;238;3;109.19999999999999
3336;0;Leales / Frecuentes;53;4;162.4
3337;0;Leales / Frecuentes;237;5;169.39999999999998
3338;0;Leales / Frecuentes;41;4;283.1
3339;1;En Riesgo / Inactivos;186;6;979.9000000000001
3340;0;Leales / Frecuentes;63;4;43.5
3341;0;Leales / Frecuentes;157;6;94.73
3342;0;Leales / Frecuentes;5;6;176.7
3343;2;Campeones / VIP;8;10;253.9
3344;0;Leales / Frecuentes;40;3;29.1
3345;0;Leales / Frecuentes;135;5;103.19999999999999
3346;0;Leales / Frecuentes;55;5;186.5
3347;0;Leales / Frecuentes;85;5;109.2
3348;0;Leales / Frecuentes;100;4;131.375
3349;1;En Riesgo / Inactivos;221;6;1144.32
3350;0;Leales / Frecuentes;0;5;146.7
3351;2;Campeones / VIP;37;10;440.8
3352;0;Leales / Frecuentes;16;5;213.8
3353;2;Campeones / VIP;336;3;726.8000000000001
3354;3;Nuevos / Esporádicos;323;3;85.0
3355;1;En Riesgo / Inactivos;27;15;541.7
3356;0;Leales / Frecuentes;95;3;81.9
3357;2;Campeones / VIP;97;7;503.5
3358;3;Nuevos / Esporádicos;335;3;179.9
3359;2;Campeones / VIP;13;8;265.82000000000005
3360;0;Leales / Frecuentes;44;5;254.8
3361;1;En Riesgo / Inactivos;4;17;705.0
3362;2;Campeones / VIP;77;11;535.3000000000001
3363;0;Leales / Frecuentes;30;8;165.7
3364;1;En Riesgo / Inactivos;13;15;818.713
3365;0;Leales / Frecuentes;183;8;205.3
3366;3;Nuevos / Esporádicos;326;4;315.5
3367;0;Leales / Frecuentes;119;6;98.4
3368;3;Nuevos / Esporádicos;518;5;785.945
3369;1;En Riesgo / Inactivos;1;14;512.716
3370;0;Leales / Frecuentes;67;6;191.661
3371;0;Leales / Frecuentes;84;2;129.7
3372;3;Nuevos / Esporádicos;656;1;39.6
3373;0;Leales / Frecuentes;20;6;163.1
3374;1;En Riesgo / Inactivos;9;12;625.21
3375;0;Leales / Frecuentes;78;5;166.2
3376;3;Nuevos / Esporádicos;386;3;261.2
3377;2;Campeones / VIP;70;10;588.4
3378;2;Campeones / VIP;41;13;441.82
3379;0;Leales / Frecuentes;83;2;39.5
3380;0;Leales / Frecuentes;47;7;207.5
3381;0;Leales / Frecuentes;6;7;223.9
3382;0;Leales / Frecuentes;26;3;57.2
3383;0;Leales / Frecuentes;120;4;56.9
3384;1;En Riesgo / Inactivos;108;18;667.674
3385;2;Campeones / VIP;29;7;437.19
3386;0;Leales / Frecuentes;239;4;407.9
3387;0;Leales / Frecuentes;7;6;112.1
3388;0;Leales / Frecuentes;32;5;62.2
3389;0;Leales / Frecuentes;19;6;224.9
3390;0;Leales / Frecuentes;147;4;362.4
3391;0;Leales / Frecuentes;104;2;19.4
3392;2;Campeones / VIP;12;9;180.7
3393;0;Leales / Frecuentes;126;4;90.4
3394;0;Leales / Frecuentes;25;6;139.75
3395;2;Campeones / VIP;1;10;193.5
3396;3;Nuevos / Esporádicos;370;5;235.188
3397;2;Campeones / VIP;102;7;412.6
3398;3;Nuevos / Esporádicos;584;2;85.5
3399;0;Leales / Frecuentes;246;3;74.9
3400;3;Nuevos / Esporádicos;388;3;35.400000000000006
3401;1;En Riesgo / Inactivos;59;15;709.72
3402;2;Campeones / VIP;123;7;461.2
3403;0;Leales / Frecuentes;56;7;237.2
3404;3;Nuevos / Esporádicos;362;4;321.5
3405;2;Campeones / VIP;71;12;496.06
3406;2;Campeones / VIP;10;8;273.61199999999997
3407;0;Leales / Frecuentes;62;3;280.2
3408;2;Campeones / VIP;23;6;489.28
3409;3;Nuevos / Esporádicos;655;1;22.9
3410;2;Campeones / VIP;68;9;225.7
3411;0;Leales / Frecuentes;246;3;83.6
3412;1;En Riesgo / Inactivos;32;13;649.828
3413;3;Nuevos / Esporádicos;462;2;156.4
3414;0;Leales / Frecuentes;4;4;69.3
3415;3;Nuevos / Esporádicos;580;2;30.700000000000003
3416;3;Nuevos / Esporádicos;339;2;52.5
3417;2;Campeones / VIP;77;12;531.9
3418;2;Campeones / VIP;72;12;369.4
3419;0;Leales / Frecuentes;118;4;203.7
3420;2;Campeones / VIP;27;10;505.1
3421;3;Nuevos / Esporádicos;529;2;85.10000000000001
3422;0;Leales / Frecuentes;152;3;105.1
3423;0;Leales / Frecuentes;274;2;181.29999999999998
3424;3;Nuevos / Esporádicos;395;2;37.6
3425;0;Leales / Frecuentes;269;4;131.89999999999998
3426;2;Campeones / VIP;10;11;513.3000000000001
3427;3;Nuevos / Esporádicos;542;2;90.5
3428;1;En Riesgo / Inactivos;163;13;763.54
3429;0;Leales / Frecuentes;13;6;219.5
3430;2;Campeones / VIP;208;5;550.4
3431;0;Leales / Frecuentes;26;5;233.6
3432;0;Leales / Frecuentes;51;6;227.8
3433;2;Campeones / VIP;147;8;437.175
3434;2;Campeones / VIP;1;10;339.624
3435;0;Leales / Frecuentes;11;8;154.0
3436;0;Leales / Frecuentes;205;4;158.852
3437;0;Leales / Frecuentes;198;8;217.22
3438;2;Campeones / VIP;103;9;253.835
3439;0;Leales / Frecuentes;16;5;67.33200000000001
3440;2;Campeones / VIP;50;6;473.5
3441;0;Leales / Frecuentes;179;5;119.3
3442;3;Nuevos / Esporádicos;305;2;42.1
3443;2;Campeones / VIP;103;7;444.7
3444;2;Campeones / VIP;22;8;262.4
3445;2;Campeones / VIP;102;8;382.2
3446;0;Leales / Frecuentes;83;7;212.4
3447;0;Leales / Frecuentes;85;3;240.6
3448;0;Leales / Frecuentes;89;6;182.9
3449;2;Campeones / VIP;20;9;191.1
3450;0;Leales / Frecuentes;89;6;123.9
3451;2;Campeones / VIP;29;8;289.5
3452;0;Leales / Frecuentes;61;2;45.364999999999995
3453;2;Campeones / VIP;48;8;252.0
3454;2;Campeones / VIP;59;13;348.5
3455;0;Leales / Frecuentes;25;5;113.5
3456;0;Leales / Frecuentes;188;2;19.2
3457;2;Campeones / VIP;129;9;276.0
3458;3;Nuevos / Esporádicos;591;3;142.9
3459;2;Campeones / VIP;14;8;346.1
3460;0;Leales / Frecuentes;82;2;40.599999999999994
3461;2;Campeones / VIP;54;11;273.6
3462;0;Leales / Frecuentes;41;5;90.6
3463;2;Campeones / VIP;0;12;444.488
3464;0;Leales / Frecuentes;123;3;101.2
3465;2;Campeones / VIP;31;9;637.9
3466;0;Leales / Frecuentes;72;5;172.5
3467;0;Leales / Frecuentes;5;4;117.1
3468;0;Leales / Frecuentes;124;6;174.29999999999998
3469;0;Leales / Frecuentes;99;5;151.85199999999998
3470;0;Leales / Frecuentes;239;3;47.4
3471;0;Leales / Frecuentes;86;5;107.6
3472;0;Leales / Frecuentes;85;4;74.1
3473;2;Campeones / VIP;24;8;320.7
3474;1;En Riesgo / Inactivos;69;17;358.235
3475;1;En Riesgo / Inactivos;6;14;718.51
3476;1;En Riesgo / Inactivos;16;13;1176.412
3477;3;Nuevos / Esporádicos;283;2;73.69999999999999
3478;1;En Riesgo / Inactivos;13;17;639.72
3479;2;Campeones / VIP;72;7;269.5
3480;1;En Riesgo / Inactivos;43;14;480.6
3481;1;En Riesgo / Inactivos;17;30;995.0
3482;0;Leales / Frecuentes;132;4;82.9
3483;0;Leales / Frecuentes;2;3;96.69999999999999
3484;3;Nuevos / Esporádicos;355;3;148.1
3485;2;Campeones / VIP;27;9;560.6
3486;0;Leales / Frecuentes;250;3;99.4
3487;1;En Riesgo / Inactivos;35;6;1178.4
3488;3;Nuevos / Esporádicos;428;3;25.5
3489;0;Leales / Frecuentes;57;2;30.3
3490;0;Leales / Frecuentes;220;4;137.4
3491;2;Campeones / VIP;104;9;652.0
3492;0;Leales / Frecuentes;83;7;84.8
3493;0;Leales / Frecuentes;32;4;157.6
3494;2;Campeones / VIP;56;11;532.6
3495;1;En Riesgo / Inactivos;29;21;537.5
3496;2;Campeones / VIP;5;10;243.596
3497;2;Campeones / VIP;28;10;228.8
3498;2;Campeones / VIP;195;9;459.9
3499;0;Leales / Frecuentes;112;4;162.35000000000002
3500;2;Campeones / VIP;132;7;645.9
3501;0;Leales / Frecuentes;30;3;42.3
3502;0;Leales / Frecuentes;240;4;288.2
3503;1;En Riesgo / Inactivos;30;8;760.2
3504;1;En Riesgo / Inactivos;24;15;592.5
3505;0;Leales / Frecuentes;167;6;97.19999999999999
3506;3;Nuevos / Esporádicos;346;3;80.0
3507;1;En Riesgo / Inactivos;112;11;686.994
3508;0;Leales / Frecuentes;129;6;186.5
3509;0;Leales / Frecuentes;105;4;230.5
3510;2;Campeones / VIP;55;10;259.8
3511;0;Leales / Frecuentes;167;3;185.99999999999997
3512;3;Nuevos / Esporádicos;590;2;41.8
3513;2;Campeones / VIP;30;10;200.3
3514;0;Leales / Frecuentes;210;7;265.9
3515;3;Nuevos / Esporádicos;652;1;6.8
3516;0;Leales / Frecuentes;5;7;187.68
3517;3;Nuevos / Esporádicos;365;4;85.4
3518;2;Campeones / VIP;42;9;288.895
3519;1;En Riesgo / Inactivos;15;18;443.7
3520;2;Campeones / VIP;4;14;385.2
3521;0;Leales / Frecuentes;15;6;210.1
3522;2;Campeones / VIP;49;11;359.40000000000003
3523;0;Leales / Frecuentes;249;5;280.8
3524;0;Leales / Frecuentes;206;4;98.3
3525;3;Nuevos / Esporádicos;368;3;190.1
3526;2;Campeones / VIP;15;8;202.3
3527;0;Leales / Frecuentes;32;5;303.5
3528;0;Leales / Frecuentes;1;3;45.7
3529;2;Campeones / VIP;162;6;368.65999999999997
3530;3;Nuevos / Esporádicos;652;1;46.0
3531;2;Campeones / VIP;62;10;260.3
3532;2;Campeones / VIP;25;10;502.09999999999997
3533;0;Leales / Frecuentes;207;3;125.8
3534;1;En Riesgo / Inactivos;4;12;698.36
3535;2;Campeones / VIP;14;9;311.7
3536;2;Campeones / VIP;1;9;347.95599999999996
3537;0;Leales / Frecuentes;160;3;35.665
3538;0;Leales / Frecuentes;100;7;256.116
3539;2;Campeones / VIP;120;9;210.1
3540;0;Leales / Frecuentes;31;4;102.69999999999999
3541;0;Leales / Frecuentes;35;5;251.5
3542;0;Leales / Frecuentes;84;6;176.7
3543;3;Nuevos / Esporádicos;652;1;22.9
3544;2;Campeones / VIP;69;9;263.4
3545;1;En Riesgo / Inactivos;98;16;529.52
3546;2;Campeones / VIP;180;12;274.1
3547;0;Leales / Frecuentes;86;6;225.3
3548;0;Leales / Frecuentes;253;3;76.7
3549;0;Leales / Frecuentes;249;5;141.4
3550;0;Leales / Frecuentes;80;4;327.41
3551;2;Campeones / VIP;34;8;434.7
3552;0;Leales / Frecuentes;128;6;268.7
3553;0;Leales / Frecuentes;27;6;196.165
3554;0;Leales / Frecuentes;34;7;193.6
3555;2;Campeones / VIP;38;9;406.7
3556;2;Campeones / VIP;49;9;207.3
3557;0;Leales / Frecuentes;87;5;112.39999999999999
3558;2;Campeones / VIP;23;11;435.9
3559;2;Campeones / VIP;161;9;394.5
3560;2;Campeones / VIP;18;8;260.0
3561;1;En Riesgo / Inactivos;6;22;746.3
3562;2;Campeones / VIP;141;15;283.356
3563;3;Nuevos / Esporádicos;418;4;61.9
3564;0;Leales / Frecuentes;237;3;141.8
3565;0;Leales / Frecuentes;2;4;129.5
3566;2;Campeones / VIP;35;7;341.6
3567;1;En Riesgo / Inactivos;27;11;673.4
3568;2;Campeones / VIP;27;8;201.0
3569;1;En Riesgo / Inactivos;12;14;564.05
3570;3;Nuevos / Esporádicos;570;2;36.4
3571;0;Leales / Frecuentes;44;5;213.89999999999998
3572;3;Nuevos / Esporádicos;499;2;72.4
3573;3;Nuevos / Esporádicos;463;2;17.5
3574;2;Campeones / VIP;36;7;710.6
3575;3;Nuevos / Esporádicos;532;2;28.099999999999998
3576;0;Leales / Frecuentes;17;4;137.3
3577;2;Campeones / VIP;7;10;357.7
3578;1;En Riesgo / Inactivos;2;16;1211.0
3579;0;Leales / Frecuentes;33;5;146.9
3580;0;Leales / Frecuentes;54;5;198.7
3581;0;Leales / Frecuentes;174;3;39.6
3582;0;Leales / Frecuentes;70;2;376.9
3583;2;Campeones / VIP;122;8;351.4
3584;2;Campeones / VIP;242;6;403.2
3585;0;Leales / Frecuentes;216;2;43.7
3586;2;Campeones / VIP;32;7;321.2
3587;1;En Riesgo / Inactivos;30;18;527.3000000000001
3588;2;Campeones / VIP;6;13;403.1
3589;1;En Riesgo / Inactivos;23;14;474.47
3590;0;Leales / Frecuentes;55;6;252.6
3591;0;Leales / Frecuentes;62;6;241.42499999999998
3592;0;Leales / Frecuentes;184;3;106.49999999999999
3593;2;Campeones / VIP;108;8;255.0
3594;0;Leales / Frecuentes;85;5;208.9
3595;1;En Riesgo / Inactivos;4;15;1029.5
3596;2;Campeones / VIP;12;7;294.4
3597;1;En Riesgo / Inactivos;58;17;703.504
3598;2;Campeones / VIP;9;13;438.5
3599;2;Campeones / VIP;8;8;173.8
3600;2;Campeones / VIP;150;10;291.5
3601;0;Leales / Frecuentes;42;7;185.0
3602;1;En Riesgo / Inactivos;18;11;838.78
3603;0;Leales / Frecuentes;206;7;210.1
3604;1;En Riesgo / Inactivos;3;17;709.3299999999999
3605;1;En Riesgo / Inactivos;30;14;781.4
3606;0;Leales / Frecuentes;11;6;143.32
3607;1;En Riesgo / Inactivos;10;18;650.2
3608;0;Leales / Frecuentes;128;5;249.0
3609;2;Campeones / VIP;206;11;259.0
3610;0;Leales / Frecuentes;320;7;285.09999999999997
3611;2;Campeones / VIP;0;10;249.26
3612;2;Campeones / VIP;0;10;333.2
3613;3;Nuevos / Esporádicos;391;2;115.6
3614;2;Campeones / VIP;8;13;429.9
3615;1;En Riesgo / Inactivos;67;17;961.5999999999999
3616;0;Leales / Frecuentes;2;7;115.1
3617;0;Leales / Frecuentes;265;6;289.41
3618;2;Campeones / VIP;62;8;383.24
3619;2;Campeones / VIP;77;7;551.7
3620;0;Leales / Frecuentes;36;6;285.3
3621;0;Leales / Frecuentes;76;4;133.4
3622;0;Leales / Frecuentes;109;6;115.9
3623;0;Leales / Frecuentes;73;4;291.1
3624;0;Leales / Frecuentes;122;5;208.79999999999998
3625;2;Campeones / VIP;90;8;408.96
3626;2;Campeones / VIP;30;11;566.844
3627;0;Leales / Frecuentes;110;6;135.4
3628;2;Campeones / VIP;123;8;545.8
3629;0;Leales / Frecuentes;24;6;297.1
3630;0;Leales / Frecuentes;101;6;104.8
3631;0;Leales / Frecuentes;12;5;162.1
3632;0;Leales / Frecuentes;61;3;141.2
3633;0;Leales / Frecuentes;21;5;204.2
3634;0;Leales / Frecuentes;14;5;95.3
3635;2;Campeones / VIP;139;7;496.06
3636;2;Campeones / VIP;46;13;502.9
3637;0;Leales / Frecuentes;163;3;29.97
3638;0;Leales / Frecuentes;192;4;159.9
3639;3;Nuevos / Esporádicos;297;2;81.0
3640;0;Leales / Frecuentes;50;6;191.5
3641;0;Leales / Frecuentes;20;3;249.50000000000003
3642;0;Leales / Frecuentes;3;5;195.21599999999998
3643;2;Campeones / VIP;2;10;476.41499999999996
3644;2;Campeones / VIP;7;8;304.0
3645;0;Leales / Frecuentes;9;7;171.3
3646;0;Leales / Frecuentes;196;3;54.36000000000001
3647;2;Campeones / VIP;3;10;338.052
3648;0;Leales / Frecuentes;112;5;165.3
3649;2;Campeones / VIP;19;10;428.47999999999996
3650;3;Nuevos / Esporádicos;375;4;57.3
3651;1;En Riesgo / Inactivos;0;20;633.0
3652;1;En Riesgo / Inactivos;45;12;692.3199999999999
3653;1;En Riesgo / Inactivos;49;19;609.0
3654;2;Campeones / VIP;54;10;466.9
3655;0;Leales / Frecuentes;50;5;68.4
3656;2;Campeones / VIP;16;10;199.8
3657;2;Campeones / VIP;54;6;488.90000000000003
3658;0;Leales / Frecuentes;105;5;132.5
3659;0;Leales / Frecuentes;5;5;246.20000000000002
3660;0;Leales / Frecuentes;45;3;29.6
3661;2;Campeones / VIP;37;10;555.4
3662;2;Campeones / VIP;94;12;326.09499999999997
3663;0;Leales / Frecuentes;206;8;121.6
3664;2;Campeones / VIP;19;10;262.388
3665;0;Leales / Frecuentes;193;3;244.89999999999998
3666;0;Leales / Frecuentes;56;4;159.3
3667;3;Nuevos / Esporádicos;385;3;83.5
3668;3;Nuevos / Esporádicos;563;2;24.61
3669;1;En Riesgo / Inactivos;22;10;1390.8
3670;2;Campeones / VIP;31;10;495.0
3671;0;Leales / Frecuentes;162;3;101.3
3672;0;Leales / Frecuentes;122;6;176.5
3673;0;Leales / Frecuentes;21;6;104.756
3674;2;Campeones / VIP;7;10;524.6
3675;2;Campeones / VIP;275;6;442.61
3676;0;Leales / Frecuentes;104;6;151.9
3677;1;En Riesgo / Inactivos;25;13;1685.695
3678;1;En Riesgo / Inactivos;72;14;507.01
3679;0;Leales / Frecuentes;87;3;61.4
3680;0;Leales / Frecuentes;104;3;50.3
3681;2;Campeones / VIP;37;15;395.96
3682;0;Leales / Frecuentes;191;4;147.1
3683;3;Nuevos / Esporádicos;353;2;24.1
3684;2;Campeones / VIP;14;10;417.3
3685;0;Leales / Frecuentes;146;6;61.900000000000006
3686;2;Campeones / VIP;79;7;595.52
3687;1;En Riesgo / Inactivos;14;9;704.5
3688;2;Campeones / VIP;44;9;433.3
3689;0;Leales / Frecuentes;221;5;172.0
3690;0;Leales / Frecuentes;128;2;168.2
3691;0;Leales / Frecuentes;35;5;162.4
3692;2;Campeones / VIP;81;8;275.9
3693;1;En Riesgo / Inactivos;22;10;754.7
3694;3;Nuevos / Esporádicos;572;2;74.1
3695;3;Nuevos / Esporádicos;500;2;51.42
3696;3;Nuevos / Esporádicos;498;2;269.7
3697;2;Campeones / VIP;129;6;383.2
3698;0;Leales / Frecuentes;147;4;72.8
3699;0;Leales / Frecuentes;103;3;54.9
3700;3;Nuevos / Esporádicos;559;2;32.3
3701;2;Campeones / VIP;100;5;480.1
3702;2;Campeones / VIP;38;15;370.4
3703;0;Leales / Frecuentes;211;6;307.5
3704;2;Campeones / VIP;49;10;222.4
3705;2;Campeones / VIP;5;10;487.5
3706;2;Campeones / VIP;42;12;397.40000000000003
3707;2;Campeones / VIP;0;4;432.3
3708;3;Nuevos / Esporádicos;369;3;114.3
3709;0;Leales / Frecuentes;19;6;166.5
3710;0;Leales / Frecuentes;156;5;217.4
3711;0;Leales / Frecuentes;221;2;31.700000000000003
3712;3;Nuevos / Esporádicos;378;3;132.7
