id_venta;numero_linea;fecha;id_cliente;id_tienda;id_producto;id_promocion;cantidad;precio_unitario_lista;descuento_pct;precio_unitario_final;importe_venta;costo_total;margen
16941;1;2024-12-24;1884;13;146;1;2;8.5;0.0;8.5;17.0;11.8;5.2
16941;2;2024-12-24;1884;13;39;1;2;9.9;0.0;9.9;19.8;13.0;6.8
16941;3;2024-12-24;1884;13;80;1;2;6.9;0.0;6.9;13.8;9.2;4.6
16942;1;2024-12-24;569;13;69;1;1;13.5;0.0;13.5;13.5;9.2;4.3
16943;1;2024-12-24;2262;7;397;1;4;19.9;0.0;19.9;79.6;59.2;20.4
16944;1;2024-12-24;2287;6;412;1;2;21.9;0.0;21.9;43.8;32.2;11.6
16945;1;2024-12-24;2116;3;67;14;4;5.5;0.2;4.4;17.6;14.4;3.2
16946;1;2024-12-24;1282;5;300;1;1;9.9;0.0;9.9;9.9;6.8;3.1
16947;1;2024-12-24;4495;6;416;1;3;89.9;0.0;89.9;269.7;214.2;55.5
16948;1;2024-12-24;4327;13;250;1;1;2.5;0.0;2.5;2.5;1.5;1.0
16948;2;2024-12-24;4327;13;259;1;2;2.5;0.0;2.5;5.0;3.0;2.0
16948;3;2024-12-24;4327;13;124;1;3;9.5;0.0;9.5;28.5;18.3;10.2
16949;1;2024-12-24;902;12;34;1;2;10.1;0.0;10.1;20.2;13.2;7.0
16950;1;2024-12-24;2750;7;12;1;1;6.8;0.0;6.8;6.8;4.3;2.5
16951;1;2024-12-24;1508;2;63;1;1;6.2;0.0;6.2;6.2;4.1;2.1
16952;1;2024-12-24;2796;8;42;1;2;13.2;0.0;13.2;26.4;18.2;8.2
16952;2;2024-12-24;2796;8;14;1;1;12.9;0.0;12.9;12.9;9.1;3.8
16953;1;2024-12-24;3043;7;10;1;2;38.9;0.0;38.9;77.8;58.0;19.8
16954;1;2024-12-24;3686;5;260;14;2;3.2;0.2;2.56;5.12;4.0;1.12
16955;1;2024-12-24;1850;1;190;1;2;3.5;0.0;3.5;7.0;4.4;2.6
16956;1;2024-12-24;84;7;31;1;3;5.4;0.0;5.4;16.2;10.2;6.0
16957;1;2024-12-24;4967;8;45;1;4;59.9;0.0;59.9;239.6;176.8;62.8
16957;2;2024-12-24;4967;8;216;1;2;9.9;0.0;9.9;19.8;13.6;6.2
16957;3;2024-12-24;4967;8;81;1;2;8.9;0.0;8.9;17.8;12.2;5.6
16958;1;2024-12-24;4312;1;286;1;2;28.9;0.0;28.9;57.8;41.6;16.2
16958;2;2024-12-24;4312;1;309;1;1;8.9;0.0;8.9;8.9;6.0;2.9
16959;1;2024-12-24;238;7;233;1;3;7.9;0.0;7.9;23.7;15.9;7.8
16959;2;2024-12-24;238;7;241;1;1;6.9;0.0;6.9;6.9;4.6;2.3
16960;1;2024-12-24;2526;15;33;1;1;10.3;0.0;10.3;10.3;6.8;3.5
16961;1;2024-12-24;3772;15;318;1;2;22.9;0.0;22.9;45.8;33.6;12.2
16962;1;2024-12-24;2631;12;204;1;2;4.9;0.0;4.9;9.8;6.2;3.6
16963;1;2024-12-24;1350;11;140;1;4;6.2;0.0;6.2;24.8;16.4;8.4
16963;2;2024-12-24;1350;11;32;1;1;5.2;0.0;5.2;5.2;3.3;1.9
16963;3;2024-12-24;1350;11;128;1;1;15.9;0.0;15.9;15.9;10.8;5.1
16963;4;2024-12-24;1350;11;144;1;1;7.2;0.0;7.2;7.2;4.9;2.3
16964;1;2024-12-24;2626;3;31;1;4;5.4;0.0;5.4;21.6;13.6;8.0
16965;1;2024-12-24;2391;7;128;1;1;15.9;0.0;15.9;15.9;10.8;5.1
16965;2;2024-12-24;2391;7;37;1;1;6.1;0.0;6.1;6.1;4.1;2.0
16966;1;2024-12-24;4882;3;1;1;5;6.9;0.0;6.9;34.5;22.0;12.5
16966;2;2024-12-24;4882;3;41;1;1;12.5;0.0;12.5;12.5;8.7;3.8
16966;3;2024-12-24;4882;3;189;1;1;3.9;0.0;3.9;3.9;2.4;1.5
16967;1;2024-12-24;4119;11;298;1;1;7.9;0.0;7.9;7.9;5.2;2.7
16968;1;2024-12-24;3611;8;55;1;2;8.4;;8.4;16.8;11.2;5.6
16969;1;2024-12-24;2058;3;119;1;2;8.9;0.0;8.9;17.8;11.2;6.6
16969;2;2024-12-24;2058;3;177;1;1;8.9;0.0;8.9;8.9;6.1;2.8
16970;1;2024-12-24;3305;4;185;1;1;12.9;0.0;12.9;12.9;9.2;3.7
16970;2;2024-12-24;3305;4;108;1;2;2.8;0.0;2.8;5.6;3.2;2.4
16970;3;2024-12-24;3305;4;196;1;1;3.9;0.0;3.9;3.9;2.4;1.5
16971;1;2024-12-24;3146;6;207;14;1;5.9;0.2;4.72;4.72;3.9;0.82
16972;1;2024-12-24;3351;3;297;1;1;7.9;0.0;7.9;7.9;5.3;2.6
16972;2;2024-12-24;3351;3;472;1;1;119.9;0.0;119.9;119.9;91.3;28.6
16972;3;2024-12-24;3351;3;491;1;1;18.9;0.0;18.9;18.9;13.4;5.5
16973;1;2024-12-24;1311;7;366;1;4;17.9;0.0;17.9;71.6;51.6;20.0
16973;2;2024-12-24;1311;7;352;1;3;5.9;0.0;5.9;17.7;12.3;5.4
16974;1;2024-12-24;10;8;217;1;1;39.9;0.0;39.9;39.9;31.2;8.7
16974;2;2024-12-24;10;8;201;1;3;3.2;0.0;3.2;9.6;5.7;3.9
16974;3;2024-12-24;10;8;46;1;1;15.2;0.0;15.2;15.2;10.8;4.4
16975;1;2024-12-24;167;1;428;1;3;79.9;0.0;79.9;239.7;184.5;55.2
16976;1;2024-12-24;4180;4;40;1;2;23.9;0.0;23.9;47.8;34.6;13.2
16977;1;2024-12-24;1495;5;174;1;1;5.9;0.0;5.9;5.9;3.8;2.1
16977;2;2024-12-24;1495;5;189;1;1;3.9;0.0;3.9;3.9;2.4;1.5
16977;3;2024-12-24;1495;5;10;1;1;38.9;0.0;38.9;38.9;29.0;9.9
16978;1;2024-12-24;3281;9;29;1;1;4.8;0.0;4.8;4.8;2.9;1.9
16979;1;2024-12-24;2830;15;329;1;2;19.9;0.0;19.9;39.8;28.6;11.2
16980;1;2024-12-24;4843;11;111;1;1;3.8;0.0;3.8;3.8;2.3;1.5
16981;1;2024-12-25;3715;5;290;1;1;7.2;0.0;7.2;7.2;4.8;2.4
16982;1;2024-12-25;3399;12;176;1;1;5.2;0.0;5.2;5.2;3.4;1.8
16983;1;2024-12-25;3042;1;399;1;1;17.9;0.0;17.9;17.9;13.1;4.8
16984;1;2024-12-25;1936;1;249;1;1;2.2;0.0;2.2;2.2;1.3;0.9
16985;1;2024-12-25;3786;11;6;1;2;6.5;0.0;6.5;13.0;8.2;4.8
16986;1;2024-12-25;4626;9;459;1;3;79.9;;79.9;239.7;184.5;55.2
16987;1;2024-12-25;1597;11;318;1;2;22.9;0.0;22.9;45.8;33.6;12.2
16988;1;2024-12-25;1305;11;16;1;1;4.8;0.0;4.8;4.8;2.9;1.9
16988;2;2024-12-25;1305;11;162;1;4;18.9;0.0;18.9;75.6;53.6;22.0
16989;1;2024-12-25;4164;4;109;1;1;3.8;0.0;3.8;3.8;2.3;1.5
16990;1;2024-12-25;3944;15;328;1;3;18.9;0.0;18.9;56.7;40.8;15.9
16990;2;2024-12-25;3944;15;351;1;2;6.9;0.0;6.9;13.8;9.6;4.2
16991;1;2024-12-25;1678;9;176;1;3;5.2;0.0;5.2;15.6;10.2;5.4
16992;1;2024-12-25;328;1;187;1;2;5.4;0.0;5.4;10.8;7.0;3.8
16992;2;2024-12-25;328;1;150;1;1;9.9;0.0;9.9;9.9;6.8;3.1
16993;1;2024-12-25;1499;7;24;1;1;7.9;0.0;7.9;7.9;5.4;2.5
16993;2;2024-12-25;1499;7;161;1;4;15.9;0.0;15.9;63.6;44.4;19.2
16994;1;2024-12-25;4346;14;405;1;1;62.9;0.0;62.9;62.9;47.9;15.0
16994;2;2024-12-25;4346;14;412;1;2;21.9;0.0;21.9;43.8;32.2;11.6
16994;3;2024-12-25;4346;14;403;1;2;45.9;0.0;45.9;91.8;69.4;22.4
16994;4;2024-12-25;4346;14;423;1;2;14.9;0.0;14.9;29.8;21.2;8.6
16995;1;2024-12-25;4820;1;141;1;1;4.5;0.0;4.5;4.5;2.9;1.6
16996;1;2024-12-25;1869;14;61;1;1;5.6;0.0;5.6;5.6;3.6;2.0
16996;2;2024-12-25;1869;14;97;1;3;18.9;0.0;18.9;56.7;40.8;15.9
16997;1;2024-12-25;1758;7;238;1;1;3.5;0.0;3.5;3.5;2.2;1.3
16998;1;2024-12-25;2342;1;188;1;4;4.9;0.0;4.9;19.6;12.4;7.2
16998;2;2024-12-25;2342;1;4;1;1;5.4;0.0;5.4;5.4;3.6;1.8
16999;1;2024-12-25;420;15;110;1;1;8.9;0.0;8.9;8.9;5.7;3.2
17000;1;2024-12-25;4036;1;170;1;1;6.9;0.0;6.9;6.9;4.6;2.3
17001;1;2024-12-25;701;4;378;1;1;24.9;0.0;24.9;24.9;18.3;6.6
17001;2;2024-12-25;701;4;116;1;1;3.5;0.0;3.5;3.5;2.1;1.4
17001;3;2024-12-25;701;4;158;1;3;16.9;0.0;16.9;50.7;35.4;15.3
17002;1;2024-12-25;252;1;382;1;1;19.9;0.0;19.9;19.9;14.6;5.3
17003;1;2024-12-25;2969;7;211;1;3;16.5;0.0;16.5;49.5;36.3;13.2
17004;1;2024-12-25;4541;7;213;1;3;14.9;0.0;14.9;44.7;32.4;12.3
17004;2;2024-12-25;4541;7;93;1;1;4.5;0.0;4.5;4.5;2.9;1.6
17005;1;2024-12-25;198;7;144;1;3;7.2;0.0;7.2;21.6;14.7;6.9
17006;1;2024-12-25;3384;7;144;1;3;7.2;0.0;7.2;21.6;14.7;6.9
17007;1;2024-12-25;1784;4;24;1;4;7.9;0.0;7.9;31.6;21.6;10.0
17007;2;2024-12-25;1784;4;57;1;1;12.9;0.0;12.9;12.9;8.9;4.0
17008;1;2024-12-25;1595;2;280;1;2;10.9;0.0;10.9;21.8;14.8;7.0
17008;2;2024-12-25;1595;2;301;1;2;9.9;0.0;9.9;19.8;13.6;6.2
17008;3;2024-12-25;1595;2;327;1;2;39.9;0.0;39.9;79.8;60.2;19.6
17009;1;2024-12-25;3950;1;157;1;1;14.9;0.0;14.9;14.9;10.2;4.7
17010;1;2024-12-25;110;3;488;1;1;24.9;0.0;24.9;24.9;18.3;6.6
17010;2;2024-12-25;110;3;307;1;1;19.9;0.0;19.9;19.9;14.8;5.1
17011;1;2024-12-25;1529;7;318;1;5;22.9;0.0;22.9;114.5;84.0;30.5
17012;1;2024-12-25;2848;11;300;1;1;9.9;0.0;9.9;9.9;6.8;3.1
17013;1;2024-12-25;80;7;141;1;2;4.5;0.0;4.5;9.0;5.8;3.2
17014;1;2024-12-25;4636;8;434;1;2;8.9;0.0;8.9;17.8;11.8;6.0
17015;1;2024-12-25;2933;2;329;1;1;19.9;0.0;19.9;19.9;14.3;5.6
17015;2;2024-12-25;2933;2;349;1;4;12.9;0.0;12.9;51.6;36.8;14.8
17016;1;2024-12-25;2727;13;493;1;2;34.9;0.0;34.9;69.8;51.6;18.2
17017;1;2024-12-25;2354;7;345;1;1;4.9;0.0;4.9;4.9;3.2;1.7
17018;1;2024-12-25;2858;13;254;1;2;4.5;0.0;4.5;9.0;6.0;3.0
17019;1;2024-12-25;2446;9;178;1;1;12.9;0.0;12.9;12.9;9.1;3.8
17020;1;2024-12-25;2889;5;260;1;2;3.2;0.0;3.2;6.4;4.0;2.4
17020;2;2024-12-25;2889;5;123;1;1;8.7;0.0;8.7;8.7;5.5;3.2
17020;3;2024-12-25;2889;5;264;1;1;3.5;0.0;3.5;3.5;2.3;1.2
17021;1;2024-12-25;3980;2;300;1;1;9.9;0.0;9.9;9.9;6.8;3.1
17022;1;2024-12-25;4354;2;151;1;2;9.9;0.0;9.9;19.8;13.6;6.2
17023;1;2024-12-25;4351;15;289;1;3;5.9;0.0;5.9;17.7;11.4;6.3
17024;1;2024-12-25;4237;8;287;1;1;16.9;0.0;16.9;16.9;12.2;4.7
17025;1;2024-12-25;4021;4;14;1;1;12.9;0.0;12.9;12.9;9.1;3.8
17025;2;2024-12-25;4021;4;65;1;2;6.1;0.0;6.1;12.2;8.0;4.2
17025;3;2024-12-25;4021;4;1;1;1;6.9;0.0;6.9;6.9;4.4;2.5
17025;4;2024-12-25;4021;4;46;1;4;15.2;0.0;15.2;60.8;43.2;17.6
17026;1;2024-12-25;1002;5;225;1;4;28.9;0.0;28.9;115.6;88.4;27.2
17027;1;2024-12-25;1508;2;6;1;2;6.5;0.0;6.5;13.0;8.2;4.8
17027;2;2024-12-25;1508;2;89;1;5;8.9;0.0;8.9;44.5;31.0;13.5
17028;1;2024-12-25;4990;7;433;1;4;8.9;0.0;8.9;35.6;23.6;12.0
17029;1;2024-12-25;2705;13;471;1;2;24.9;0.0;24.9;49.8;35.6;14.2
17030;1;2024-12-25;4194;10;260;1;1;3.2;0.0;3.2;3.2;2.0;1.2
17031;1;2024-12-25;297;10;356;1;4;8.9;0.0;8.9;35.6;24.4;11.2
17032;1;2024-12-25;1615;7;61;1;1;5.6;0.0;5.6;5.6;3.6;2.0
17032;2;2024-12-25;1615;7;42;1;1;13.2;0.0;13.2;13.2;9.1;4.1
17033;1;2024-12-25;1454;11;214;1;1;23.9;0.0;23.9;23.9;18.1;5.8
17034;1;2024-12-25;2206;6;443;1;3;12.9;0.0;12.9;38.7;27.3;11.4
17035;1;2024-12-25;2695;9;278;1;2;11.9;0.0;11.9;23.8;16.2;7.6
17036;1;2024-12-25;507;5;283;1;3;32.9;0.0;32.9;98.7;74.4;24.3
17036;2;2024-12-25;507;5;299;1;1;8.9;0.0;8.9;8.9;5.9;3.0
17036;3;2024-12-25;507;5;282;1;1;8.9;0.0;8.9;8.9;5.9;3.0
17037;1;2024-12-25;310;7;190;1;1;3.5;0.0;3.5;3.5;2.2;1.3
17038;1;2024-12-25;3261;4;249;1;1;2.2;0.0;2.2;2.2;1.3;0.9
17039;1;2024-12-25;4309;7;437;1;1;16.9;0.0;16.9;16.9;11.8;5.1
17040;1;2024-12-25;1089;12;68;1;2;12.9;0.0;12.9;25.8;17.8;8.0
17041;1;2024-12-26;73;15;332;1;1;16.9;0.0;16.9;16.9;11.9;5.0
17041;2;2024-12-26;73;15;345;1;1;4.9;0.0;4.9;4.9;3.2;1.7
17042;1;2024-12-26;425;4;70;1;2;11.9;0.0;11.9;23.8;16.2;7.6
17042;2;2024-12-26;425;4;6;1;1;6.5;0.0;6.5;6.5;4.1;2.4
17042;3;2024-12-26;425;4;41;1;1;12.5;0.0;12.5;12.5;8.7;3.8
17042;4;2024-12-26;425;4;216;1;2;9.9;0.0;9.9;19.8;13.6;6.2
17043;1;2024-12-26;3787;1;202;1;2;4.2;0.0;4.2;8.4;5.4;3.0
17044;1;2024-12-26;81;1;262;1;1;3.2;0.0;3.2;3.2;2.0;1.2
17045;1;2024-12-26;3514;8;101;1;3;2.2;0.0;2.2;6.6;3.6;3.0
17046;1;2024-12-26;2236;6;354;1;1;14.9;0.0;14.9;14.9;10.8;4.1
17046;2;2024-12-26;2236;6;369;1;5;17.9;0.0;17.9;89.5;64.0;25.5
17046;3;2024-12-26;2236;6;377;1;2;16.9;0.0;16.9;33.8;24.2;9.6
17047;1;2024-12-26;2671;11;406;1;1;64.9;0.0;64.9;64.9;49.5;15.4
17048;1;2024-12-26;551;14;248;15;1;2.5;0.12;2.2;2.2;1.5;0.7
17049;1;2024-12-26;3185;7;278;1;1;11.9;0.0;11.9;11.9;8.1;3.8
17050;1;2024-12-26;1784;4;379;1;1;24.9;0.0;24.9;24.9;18.3;6.6
17051;1;2024-12-26;2745;11;252;1;5;6.9;0.0;6.9;34.5;23.5;11.0
17052;1;2024-12-26;297;10;404;1;2;58.9;0.0;58.9;117.8;89.6;28.2
17053;1;2024-12-26;3491;4;281;1;1;9.9;0.0;9.9;9.9;6.7;3.2
17053;2;2024-12-26;3491;4;305;1;1;8.9;0.0;8.9;8.9;6.0;2.9
17053;3;2024-12-26;3491;4;320;1;3;21.9;0.0;21.9;65.7;47.4;18.3
17053;4;2024-12-26;3491;4;285;1;1;34.9;0.0;34.9;34.9;25.9;9.0
17054;1;2024-12-26;3285;7;238;1;1;3.5;0.0;3.5;3.5;2.2;1.3
17054;2;2024-12-26;3285;7;107;1;1;2.8;0.0;2.8;2.8;1.6;1.2
17054;3;2024-12-26;3285;7;135;1;1;8.9;0.0;8.9;8.9;6.3;2.6
17055;1;2024-12-26;1516;4;258;1;2;2.5;0.0;2.5;5.0;3.0;2.0
17056;1;2024-12-26;1953;15;151;1;3;9.9;0.0;9.9;29.7;20.4;9.3
17056;2;2024-12-26;1953;15;185;1;1;12.9;0.0;12.9;12.9;9.2;3.7
17057;1;2024-12-26;4009;8;404;1;2;58.9;0.0;58.9;117.8;89.6;28.2
17058;1;2024-12-26;4594;3;18;1;1;4.2;0.0;4.2;4.2;2.5;1.7
17058;2;2024-12-26;4594;3;85;1;5;8.2;0.0;8.2;41.0;27.5;13.5
17059;1;2024-12-26;4284;5;217;1;4;39.9;0.0;39.9;159.6;124.8;34.8
17060;1;2024-12-26;164;3;113;1;2;8.9;0.0;8.9;17.8;11.4;6.4
17061;1;2024-12-26;2342;1;372;1;2;39.9;0.0;39.9;79.8;60.2;19.6
17061;2;2024-12-26;2342;1;349;1;1;12.9;0.0;12.9;12.9;9.2;3.7
17062;1;2024-12-26;2102;4;240;1;1;10.5;0.0;10.5;10.5;7.2;3.3
17062;2;2024-12-26;2102;4;113;1;3;8.9;0.0;8.9;26.7;17.1;9.6
17063;1;2024-12-26;223;3;250;1;1;2.5;0.0;2.5;2.5;1.5;1.0
17063;2;2024-12-26;223;3;127;1;1;23.9;0.0;23.9;23.9;16.5;7.4
17063;3;2024-12-26;223;3;265;1;4;5.9;0.0;5.9;23.6;16.4;7.2
17064;1;2024-12-26;3614;7;321;1;5;10.9;0.0;10.9;54.5;37.5;17.0
17065;1;2024-12-26;3936;8;2;1;1;31.9;0.0;31.9;31.9;23.8;8.1
17065;2;2024-12-26;3936;8;50;1;2;24.9;0.0;24.9;49.8;36.2;13.6
17066;1;2024-12-26;529;2;262;1;1;3.2;0.0;3.2;3.2;2.0;1.2
17066;2;2024-12-26;529;2;130;1;1;8.9;0.0;8.9;8.9;5.9;3.0
17066;3;2024-12-26;529;2;119;1;2;8.9;0.0;8.9;17.8;11.2;6.6
17067;1;2024-12-26;182;4;209;1;3;21.9;0.0;21.9;65.7;49.2;16.5
17067;2;2024-12-26;182;4;89;1;1;8.9;0.0;8.9;8.9;6.2;2.7
17067;3;2024-12-26;182;4;19;1;1;4.9;0.0;4.9;4.9;3.0;1.9
17067;4;2024-12-26;182;4;191;1;3;4.5;0.0;4.5;13.5;8.7;4.8
17068;1;2024-12-26;3163;4;213;1;1;14.9;0.0;14.9;14.9;10.8;4.1
17069;1;2024-12-26;3802;7;321;1;1;10.9;0.0;10.9;10.9;7.5;3.4
17070;1;2024-12-26;1807;4;4;15;1;5.4;0.12;4.75;4.75;3.6;1.15
17071;1;2024-12-26;997;8;56;1;1;7.9;0.0;7.9;7.9;5.2;2.7
17072;1;2024-12-26;2447;1;249;1;4;2.2;0.0;2.2;8.8;5.2;3.6
17073;1;2024-12-26;80;7;128;1;2;15.9;0.0;15.9;31.8;21.6;10.2
17073;2;2024-12-26;80;7;258;1;1;2.5;0.0;2.5;2.5;1.5;1.0
17073;3;2024-12-26;80;7;132;1;1;7.9;0.0;7.9;7.9;5.1;2.8
17074;1;2024-12-26;4857;14;23;1;5;7.5;0.0;7.5;37.5;25.5;12.0
17074;2;2024-12-26;4857;14;157;1;1;14.9;0.0;14.9;14.9;10.2;4.7
17074;3;2024-12-26;4857;14;234;1;1;15.9;0.0;15.9;15.9;11.4;4.5
17074;4;2024-12-26;4857;14;379;1;3;24.9;0.0;24.9;74.7;54.9;19.8
17075;1;2024-12-26;1805;9;141;1;1;4.5;0.0;4.5;4.5;2.9;1.6
17075;2;2024-12-26;1805;9;34;1;1;10.1;0.0;10.1;10.1;6.6;3.5
17075;3;2024-12-26;1805;9;264;1;1;3.5;0.0;3.5;3.5;2.3;1.2
17075;4;2024-12-26;1805;9;121;1;1;9.2;0.0;9.2;9.2;5.9;3.3
17076;1;2024-12-26;3669;11;135;1;2;8.9;0.0;8.9;17.8;12.6;5.2
17076;2;2024-12-26;3669;11;241;1;1;6.9;0.0;6.9;6.9;4.6;2.3
17076;3;2024-12-26;3669;11;253;1;2;4.2;0.0;4.2;8.4;5.6;2.8
17077;1;2024-12-26;3191;7;176;1;1;5.2;0.0;5.2;5.2;3.4;1.8
17078;1;2024-12-26;3898;4;449;1;1;19.9;0.0;19.9;19.9;14.2;5.7
17078;2;2024-12-26;3898;4;446;1;1;27.9;0.0;27.9;27.9;21.2;6.7
17079;1;2024-12-26;4431;10;111;1;1;3.8;0.0;3.8;3.8;2.3;1.5
17079;2;2024-12-26;4431;10;233;1;2;7.9;0.0;7.9;15.8;10.6;5.2
17079;3;2024-12-26;4431;10;115;1;2;3.6;0.0;3.6;7.2;4.4;2.8
17079;4;2024-12-26;4431;10;245;1;4;14.9;0.0;14.9;59.6;43.2;16.4
17080;1;2024-12-26;1631;7;160;1;1;17.9;0.0;17.9;17.9;12.6;5.3
17080;2;2024-12-26;1631;7;379;1;3;24.9;0.0;24.9;74.7;54.9;19.8
17080;3;2024-12-26;1631;7;161;1;5;15.9;0.0;15.9;79.5;55.5;24.0
17081;1;2024-12-26;2381;15;148;1;1;4.7;0.0;4.7;4.7;3.0;1.7
17081;2;2024-12-26;2381;15;261;1;1;3.5;0.0;3.5;3.5;2.2;1.3
17081;3;2024-12-26;2381;15;146;1;2;8.5;0.0;8.5;17.0;11.8;5.2
17082;1;2024-12-26;4552;7;128;1;2;15.9;0.0;15.9;31.8;21.6;10.2
17082;2;2024-12-26;4552;7;266;1;1;6.9;0.0;6.9;6.9;4.8;2.1
17083;1;2024-12-26;4062;7;321;1;1;10.9;0.0;10.9;10.9;7.5;3.4
17084;1;2024-12-26;4693;4;332;1;2;16.9;0.0;16.9;33.8;23.8;10.0
17085;1;2024-12-26;1671;9;410;1;2;12.9;0.0;12.9;25.8;18.2;7.6
17086;1;2024-12-26;2457;8;141;15;1;4.5;0.12;3.96;3.96;2.9;1.06
17086;2;2024-12-26;2457;8;130;15;1;8.9;0.12;7.83;7.83;5.9;1.93
17086;3;2024-12-26;2457;8;143;15;1;6.5;0.12;5.72;5.72;4.3;1.42
17086;4;2024-12-26;2457;8;262;15;1;3.2;0.12;2.82;2.82;2.0;0.82
17087;1;2024-12-26;4811;2;103;1;1;2.3;0.0;2.3;2.3;1.3;1.0
17087;2;2024-12-26;4811;2;135;1;1;8.9;0.0;8.9;8.9;6.3;2.6
17088;1;2024-12-26;2294;11;32;1;2;5.2;0.0;5.2;10.4;6.6;3.8
17088;2;2024-12-26;2294;11;76;1;1;12.9;0.0;12.9;12.9;8.8;4.1
17088;3;2024-12-26;2294;11;33;1;4;10.3;0.0;10.3;41.2;27.2;14.0
17089;1;2024-12-26;1808;7;4;1;1;5.4;0.0;5.4;5.4;3.6;1.8
17090;1;2024-12-26;3120;11;73;1;1;6.2;0.0;6.2;6.2;4.2;2.0
17091;1;2024-12-26;669;8;51;1;1;7.9;0.0;7.9;7.9;5.1;2.8
17092;1;2024-12-26;1506;9;378;1;1;24.9;0.0;24.9;24.9;18.3;6.6
17092;2;2024-12-26;1506;9;157;1;2;14.9;0.0;14.9;29.8;20.4;9.4
17092;3;2024-12-26;1506;9;21;1;1;6.2;0.0;6.2;6.2;4.1;2.1
17092;4;2024-12-26;1506;9;231;1;4;9.9;0.0;9.9;39.6;27.6;12.0
17093;1;2024-12-26;3396;4;142;15;3;4.5;0.12;3.96;11.88;8.7;3.18
17093;2;2024-12-26;3396;4;133;15;3;19.9;0.12;17.51;52.53;41.4;11.13
17093;3;2024-12-26;3396;4;35;15;1;16.9;0.12;14.87;14.87;11.2;3.67
17094;1;2024-12-26;2323;2;112;1;1;3.8;0.0;3.8;3.8;2.3;1.5
17094;2;2024-12-26;2323;2;233;1;1;7.9;0.0;7.9;7.9;5.3;2.6
17095;1;2024-12-26;497;14;144;15;4;7.2;0.12;6.34;25.36;19.6;5.76
17096;1;2024-12-26;1698;10;109;1;1;3.8;0.0;3.8;3.8;2.3;1.5
17096;2;2024-12-26;1698;10;236;1;2;9.9;0.0;9.9;19.8;13.8;6.0
17096;3;2024-12-26;1698;10;116;1;1;3.5;0.0;3.5;3.5;2.1;1.4
17097;1;2024-12-26;853;11;298;1;1;7.9;0.0;7.9;7.9;5.2;2.7
17097;2;2024-12-26;853;11;282;1;1;8.9;0.0;8.9;8.9;5.9;3.0
17097;3;2024-12-26;853;11;302;1;1;14.9;0.0;14.9;14.9;10.8;4.1
17098;1;2024-12-26;2874;3;449;15;1;19.9;0.12;17.51;17.51;14.2;3.31
17099;1;2024-12-26;2411;12;280;1;2;10.9;0.0;10.9;21.8;14.8;7.0
17099;2;2024-12-26;2411;12;326;1;4;7.2;0.0;7.2;28.8;19.6;9.2
17099;3;2024-12-26;2411;12;317;1;2;17.9;0.0;17.9;35.8;26.2;9.6
17099;4;2024-12-26;2411;12;309;1;2;8.9;0.0;8.9;17.8;12.0;5.8
17099;5;2024-12-26;2411;12;327;1;3;39.9;0.0;39.9;119.7;90.3;29.4
17100;1;2024-12-26;3772;6;400;1;3;15.9;0.0;15.9;47.7;34.5;13.2
17101;1;2024-12-27;318;13;41;1;1;12.5;0.0;12.5;12.5;8.7;3.8
17102;1;2024-12-27;3157;4;158;1;2;16.9;0.0;16.9;33.8;23.6;10.2
17102;2;2024-12-27;3157;4;234;1;1;15.9;0.0;15.9;15.9;11.4;4.5
17103;1;2024-12-27;3223;8;196;1;1;3.9;0.0;3.9;3.9;2.4;1.5
17103;2;2024-12-27;3223;8;211;1;1;16.5;0.0;16.5;16.5;12.1;4.4
17103;3;2024-12-27;3223;8;46;1;2;15.2;0.0;15.2;30.4;21.6;8.8
17103;4;2024-12-27;3223;8;198;1;1;4.9;0.0;4.9;4.9;3.2;1.7
17104;1;2024-12-27;507;5;101;1;1;2.2;0.0;2.2;2.2;1.2;1.0
17105;1;2024-12-27;2459;4;427;1;2;12.9;0.0;12.9;25.8;17.8;8.0
17106;1;2024-12-27;2816;1;150;1;1;9.9;0.0;9.9;9.9;6.8;3.1
17107;1;2024-12-27;4713;14;375;1;1;19.9;0.0;19.9;19.9;14.3;5.6
17107;2;2024-12-27;4713;14;364;1;1;16.9;0.0;16.9;16.9;12.1;4.8
17107;3;2024-12-27;4713;14;348;1;1;11.9;0.0;11.9;11.9;8.4;3.5
17108;1;2024-12-27;1675;4;10;1;2;38.9;0.0;38.9;77.8;58.0;19.8
17108;2;2024-12-27;1675;4;99;1;1;3.2;0.0;3.2;3.2;1.9;1.3
17108;3;2024-12-27;1675;4;17;1;3;4.6;0.0;4.6;13.8;8.4;5.4
17109;1;2024-12-27;1150;1;174;1;1;5.9;0.0;5.9;5.9;3.8;2.1
17109;2;2024-12-27;1150;1;156;1;1;4.5;0.0;4.5;4.5;2.9;1.6
17110;1;2024-12-27;2221;2;112;1;1;3.8;0.0;3.8;3.8;2.3;1.5
17111;1;2024-12-27;1340;13;187;1;1;5.4;0.0;5.4;5.4;3.5;1.9
17112;1;2024-12-27;2739;2;318;1;4;22.9;0.0;22.9;91.6;67.2;24.4
17112;2;2024-12-27;2739;2;310;1;2;8.9;0.0;8.9;17.8;12.0;5.8
17112;3;2024-12-27;2739;2;343;1;2;3.5;0.0;3.5;7.0;4.4;2.6
17112;4;2024-12-27;2739;2;333;1;2;16.9;0.0;16.9;33.8;23.8;10.0
